center,steering_angle
Training/4452.png,0
Training/4453.png,0
Training/4454.png,0
Training/4455.png,0
Training/4456.png,0
Training/4457.png,0
Training/4458.png,0
Training/4459.png,0
Training/4460.png,0
Training/4461.png,0
Training/4462.png,0
Training/4463.png,0
Training/4464.png,0
Training/4465.png,0
Training/4466.png,0
Training/4467.png,0
Training/4468.png,0
Training/4469.png,0
Training/4470.png,0
Training/4471.png,0
Training/4472.png,0
Training/4473.png,-0.011528015136719
Training/4474.png,-0.011528015136719
Training/4475.png,-0.011528015136719
Training/4476.png,-0.011528015136719
Training/4477.png,-0.011528015136719
Training/4478.png,-0.011528015136719
Training/4479.png,-0.011528015136719
Training/4480.png,-0.011528015136719
Training/4481.png,-0.011528015136719
Training/4482.png,-0.011528015136719
Training/4483.png,-0.011528015136719
Training/4484.png,-0.011528015136719
Training/4485.png,-0.011528015136719
Training/4486.png,-0.011528015136719
Training/4487.png,-0.011528015136719
Training/4488.png,-0.011528015136719
Training/4489.png,-0.011528015136719
Training/4490.png,-0.011528015136719
Training/4491.png,-0.011528015136719
Training/4492.png,-0.013374328613281
Training/4493.png,-0.013374328613281
Training/4494.png,-0.013374328613281
Training/4495.png,-0.013374328613281
Training/4496.png,-0.015213012695313
Training/4497.png,-0.015213012695313
Training/4498.png,-0.017059326171875
Training/4499.png,-0.017059326171875
Training/4500.png,-0.017059326171875
Training/4501.png,-0.018898010253906
Training/4502.png,-0.018898010253906
Training/4503.png,-0.018898010253906
Training/4504.png,-0.018898010253906
Training/4505.png,-0.018898010253906
Training/4506.png,-0.018898010253906
Training/4507.png,-0.020744323730469
Training/4508.png,-0.020744323730469
Training/4509.png,-0.020744323730469
Training/4510.png,-0.023109436035156
Training/4511.png,-0.023109436035156
Training/4512.png,-0.024955749511719
Training/4513.png,-0.024955749511719
Training/4514.png,-0.024955749511719
Training/4515.png,-0.024955749511719
Training/4516.png,-0.027061462402344
Training/4517.png,-0.029167175292969
Training/4518.png,-0.034957885742188
Training/4519.png,-0.040748596191406
Training/4520.png,-0.042854309082031
Training/4521.png,-0.04864501953125
Training/4522.png,-0.050750732421875
Training/4523.png,-0.050750732421875
Training/4524.png,-0.050750732421875
Training/4525.png,-0.050750732421875
Training/4526.png,-0.050750732421875
Training/4527.png,-0.050750732421875
Training/4528.png,-0.050750732421875
Training/4529.png,-0.050750732421875
Training/4530.png,-0.050750732421875
Training/4531.png,-0.050750732421875
Training/4532.png,-0.050750732421875
Training/4533.png,-0.050750732421875
Training/4534.png,-0.050750732421875
Training/4535.png,-0.050750732421875
Training/4536.png,-0.050750732421875
Training/4537.png,-0.050750732421875
Training/4538.png,-0.050750732421875
Training/4539.png,-0.050750732421875
Training/4540.png,-0.050750732421875
Training/4541.png,-0.050750732421875
Training/4542.png,-0.050750732421875
Training/4543.png,-0.050750732421875
Training/4544.png,-0.050750732421875
Training/4545.png,-0.050750732421875
Training/4546.png,-0.050750732421875
Training/4547.png,-0.050750732421875
Training/4548.png,-0.050750732421875
Training/4549.png,-0.050750732421875
Training/4550.png,-0.050750732421875
Training/4551.png,-0.050750732421875
Training/4552.png,-0.050750732421875
Training/4553.png,-0.050750732421875
Training/4554.png,-0.050750732421875
Training/4555.png,-0.050750732421875
Training/4556.png,-0.050750732421875
Training/4557.png,-0.050750732421875
Training/4558.png,-0.050750732421875
Training/4559.png,-0.050750732421875
Training/4560.png,-0.050750732421875
Training/4561.png,-0.050750732421875
Training/4562.png,-0.050750732421875
Training/4563.png,-0.053115844726563
Training/4564.png,-0.053115844726563
Training/4565.png,-0.058120727539063
Training/4566.png,-0.061279296875
Training/4567.png,-0.066017150878906
Training/4568.png,-0.074440002441406
Training/4569.png,-0.078910827636719
Training/4570.png,-0.081016540527344
Training/4571.png,-0.085494995117188
Training/4572.png,-0.0865478515625
Training/4573.png,-0.087074279785156
Training/4574.png,-0.087860107421875
Training/4575.png,-0.087860107421875
Training/4576.png,-0.088386535644531
Training/4577.png,-0.088386535644531
Training/4578.png,-0.088653564453125
Training/4579.png,-0.088653564453125
Training/4580.png,-0.088653564453125
Training/4581.png,-0.088386535644531
Training/4582.png,-0.088386535644531
Training/4583.png,-0.088127136230469
Training/4584.png,-0.088386535644531
Training/4585.png,-0.088127136230469
Training/4586.png,-0.088127136230469
Training/4587.png,-0.088127136230469
Training/4588.png,-0.088127136230469
Training/4589.png,-0.088127136230469
Training/4590.png,-0.088386535644531
Training/4591.png,-0.088386535644531
Training/4592.png,-0.088653564453125
Training/4593.png,-0.088653564453125
Training/4594.png,-0.088912963867188
Training/4595.png,-0.089706420898438
Training/4596.png,-0.090232849121094
Training/4597.png,-0.092071533203125
Training/4598.png,-0.093650817871094
Training/4599.png,-0.094444274902344
Training/4600.png,-0.094703674316406
Training/4601.png,-0.094970703125
Training/4602.png,-0.094970703125
Training/4603.png,-0.095230102539063
Training/4604.png,-0.095497131347656
Training/4605.png,-0.095497131347656
Training/4606.png,-0.095497131347656
Training/4607.png,-0.095230102539063
Training/4608.png,-0.094970703125
Training/4609.png,-0.094970703125
Training/4610.png,-0.094970703125
Training/4611.png,-0.094970703125
Training/4612.png,-0.095230102539063
Training/4613.png,-0.095230102539063
Training/4614.png,-0.095497131347656
Training/4615.png,-0.095497131347656
Training/4616.png,-0.095230102539063
Training/4617.png,-0.095497131347656
Training/4618.png,-0.095230102539063
Training/4619.png,-0.095230102539063
Training/4620.png,-0.095497131347656
Training/4621.png,-0.095497131347656
Training/4622.png,-0.095497131347656
Training/4623.png,-0.095497131347656
Training/4624.png,-0.095230102539063
Training/4625.png,-0.095497131347656
Training/4626.png,-0.095756530761719
Training/4627.png,-0.095756530761719
Training/4628.png,-0.095497131347656
Training/4629.png,-0.095497131347656
Training/4630.png,-0.095230102539063
Training/4631.png,-0.095230102539063
Training/4632.png,-0.095497131347656
Training/4633.png,-0.095497131347656
Training/4634.png,-0.095497131347656
Training/4635.png,-0.095497131347656
Training/4636.png,-0.095230102539063
Training/4637.png,-0.094970703125
Training/4638.png,-0.095230102539063
Training/4639.png,-0.094970703125
Training/4640.png,-0.094970703125
Training/4641.png,-0.094970703125
Training/4642.png,-0.095230102539063
Training/4643.png,-0.094970703125
Training/4644.png,-0.094444274902344
Training/4645.png,-0.091812133789063
Training/4646.png,-0.088386535644531
Training/4647.png,-0.082595825195313
Training/4648.png,-0.080230712890625
Training/4649.png,-0.075752258300781
Training/4650.png,-0.070755004882813
Training/4651.png,-0.068382263183594
Training/4652.png,-0.066543579101563
Training/4653.png,-0.065750122070313
Training/4654.png,-0.06549072265625
Training/4655.png,-0.065750122070313
Training/4656.png,-0.06549072265625
Training/4657.png,-0.06549072265625
Training/4658.png,-0.06549072265625
Training/4659.png,-0.06549072265625
Training/4660.png,-0.06549072265625
Training/4661.png,-0.065750122070313
Training/4662.png,-0.066017150878906
Training/4663.png,-0.065750122070313
Training/4664.png,-0.065750122070313
Training/4665.png,-0.06549072265625
Training/4666.png,-0.065223693847656
Training/4667.png,-0.06549072265625
Training/4668.png,-0.065750122070313
Training/4669.png,-0.065750122070313
Training/4670.png,-0.065750122070313
Training/4671.png,-0.066017150878906
Training/4672.png,-0.066017150878906
Training/4673.png,-0.065750122070313
Training/4674.png,-0.066017150878906
Training/4675.png,-0.065750122070313
Training/4676.png,-0.06549072265625
Training/4677.png,-0.065750122070313
Training/4678.png,-0.06549072265625
Training/4679.png,-0.065750122070313
Training/4680.png,-0.066017150878906
Training/4681.png,-0.066276550292969
Training/4682.png,-0.066017150878906
Training/4683.png,-0.066017150878906
Training/4684.png,-0.066017150878906
Training/4685.png,-0.066276550292969
Training/4686.png,-0.066276550292969
Training/4687.png,-0.066276550292969
Training/4688.png,-0.066276550292969
Training/4689.png,-0.066017150878906
Training/4690.png,-0.066017150878906
Training/4691.png,-0.066276550292969
Training/4692.png,-0.066017150878906
Training/4693.png,-0.066017150878906
Training/4694.png,-0.066017150878906
Training/4695.png,-0.066017150878906
Training/4696.png,-0.066276550292969
Training/4697.png,-0.066276550292969
Training/4698.png,-0.066276550292969
Training/4699.png,-0.066017150878906
Training/4700.png,-0.066017150878906
Training/4701.png,-0.066017150878906
Training/4702.png,-0.066017150878906
Training/4703.png,-0.066276550292969
Training/4704.png,-0.066017150878906
Training/4705.png,-0.066276550292969
Training/4706.png,-0.066276550292969
Training/4707.png,-0.066276550292969
Training/4708.png,-0.066276550292969
Training/4709.png,-0.066543579101563
Training/4710.png,-0.066543579101563
Training/4711.png,-0.066276550292969
Training/4712.png,-0.066276550292969
Training/4713.png,-0.066017150878906
Training/4714.png,-0.066017150878906
Training/4715.png,-0.066017150878906
Training/4716.png,-0.066017150878906
Training/4717.png,-0.066276550292969
Training/4718.png,-0.066276550292969
Training/4719.png,-0.066543579101563
Training/4720.png,-0.066543579101563
Training/4721.png,-0.066276550292969
Training/4722.png,-0.066276550292969
Training/4723.png,-0.066276550292969
Training/4724.png,-0.066276550292969
Training/4725.png,-0.066276550292969
Training/4726.png,-0.066276550292969
Training/4727.png,-0.066017150878906
Training/4728.png,-0.066017150878906
Training/4729.png,-0.066017150878906
Training/4730.png,-0.066276550292969
Training/4731.png,-0.066276550292969
Training/4732.png,-0.066543579101563
Training/4733.png,-0.066543579101563
Training/4734.png,-0.066543579101563
Training/4735.png,-0.066543579101563
Training/4736.png,-0.066276550292969
Training/4737.png,-0.066276550292969
Training/4738.png,-0.066276550292969
Training/4739.png,-0.066276550292969
Training/4740.png,-0.066276550292969
Training/4741.png,-0.066276550292969
Training/4742.png,-0.066276550292969
Training/4743.png,-0.066017150878906
Training/4744.png,-0.066276550292969
Training/4745.png,-0.066276550292969
Training/4746.png,-0.066276550292969
Training/4747.png,-0.066276550292969
Training/4748.png,-0.066276550292969
Training/4749.png,-0.066276550292969
Training/4750.png,-0.066276550292969
Training/4751.png,-0.066276550292969
Training/4752.png,-0.066276550292969
Training/4753.png,-0.066276550292969
Training/4754.png,-0.066276550292969
Training/4755.png,-0.066276550292969
Training/4756.png,-0.066276550292969
Training/4757.png,-0.066276550292969
Training/4758.png,-0.066276550292969
Training/4759.png,-0.066276550292969
Training/4760.png,-0.066276550292969
Training/4761.png,-0.066276550292969
Training/4762.png,-0.066276550292969
Training/4763.png,-0.066276550292969
Training/4764.png,-0.066543579101563
Training/4765.png,-0.066543579101563
Training/4766.png,-0.066276550292969
Training/4767.png,-0.066543579101563
Training/4768.png,-0.066017150878906
Training/4769.png,-0.066017150878906
Training/4770.png,-0.066276550292969
Training/4771.png,-0.066017150878906
Training/4772.png,-0.066017150878906
Training/4773.png,-0.066276550292969
Training/4774.png,-0.066276550292969
Training/4775.png,-0.066276550292969
Training/4776.png,-0.066543579101563
Training/4777.png,-0.066276550292969
Training/4778.png,-0.066276550292969
Training/4779.png,-0.066017150878906
Training/4780.png,-0.066276550292969
Training/4781.png,-0.066276550292969
Training/4782.png,-0.066276550292969
Training/4783.png,-0.066276550292969
Training/4784.png,-0.066276550292969
Training/4785.png,-0.066543579101563
Training/4786.png,-0.066543579101563
Training/4787.png,-0.066276550292969
Training/4788.png,-0.066276550292969
Training/4789.png,-0.066276550292969
Training/4790.png,-0.066276550292969
Training/4791.png,-0.066543579101563
Training/4792.png,-0.066276550292969
Training/4793.png,-0.066017150878906
Training/4794.png,-0.066017150878906
Training/4795.png,-0.066017150878906
Training/4796.png,-0.066276550292969
Training/4797.png,-0.066276550292969
Training/4798.png,-0.066276550292969
Training/4799.png,-0.066276550292969
Training/4800.png,-0.066276550292969
Training/4801.png,-0.066276550292969
Training/4802.png,-0.066276550292969
Training/4803.png,-0.063911437988281
Training/4804.png,-0.061012268066406
Training/4805.png,-0.057327270507813
Training/4806.png,-0.050750732421875
Training/4807.png,-0.04864501953125
Training/4808.png,-0.04364013671875
Training/4809.png,-0.04364013671875
Training/4810.png,-0.04364013671875
Training/4811.png,-0.04364013671875
Training/4812.png,-0.04364013671875
Training/4813.png,-0.04364013671875
Training/4814.png,-0.04364013671875
Training/4815.png,-0.04364013671875
Training/4816.png,-0.04364013671875
Training/4817.png,-0.04364013671875
Training/4818.png,-0.04364013671875
Training/4819.png,-0.041801452636719
Training/4820.png,-0.041801452636719
Training/4821.png,-0.041801452636719
Training/4822.png,-0.041801452636719
Training/4823.png,-0.041801452636719
Training/4824.png,-0.041801452636719
Training/4825.png,-0.041801452636719
Training/4826.png,-0.041801452636719
Training/4827.png,-0.041801452636719
Training/4828.png,-0.041801452636719
Training/4829.png,-0.041801452636719
Training/4830.png,-0.041801452636719
Training/4831.png,-0.041801452636719
Training/4832.png,-0.041801452636719
Training/4833.png,-0.041801452636719
Training/4834.png,-0.041801452636719
Training/4835.png,-0.041801452636719
Training/4836.png,-0.041801452636719
Training/4837.png,-0.041801452636719
Training/4838.png,-0.041801452636719
Training/4839.png,-0.041801452636719
Training/4840.png,-0.041801452636719
Training/4841.png,-0.041801452636719
Training/4842.png,-0.041801452636719
Training/4843.png,-0.041801452636719
Training/4844.png,-0.041801452636719
Training/4845.png,-0.041801452636719
Training/4846.png,-0.041801452636719
Training/4847.png,-0.041801452636719
Training/4848.png,-0.041801452636719
Training/4849.png,-0.041801452636719
Training/4850.png,-0.041801452636719
Training/4851.png,-0.041801452636719
Training/4852.png,-0.041801452636719
Training/4853.png,-0.041801452636719
Training/4854.png,-0.041801452636719
Training/4855.png,-0.041801452636719
Training/4856.png,-0.041801452636719
Training/4857.png,-0.041801452636719
Training/4858.png,-0.041801452636719
Training/4859.png,-0.041801452636719
Training/4860.png,-0.041801452636719
Training/4861.png,-0.041801452636719
Training/4862.png,-0.041801452636719
Training/4863.png,-0.041801452636719
Training/4864.png,-0.041801452636719
Training/4865.png,-0.041801452636719
Training/4866.png,-0.041801452636719
Training/4867.png,-0.041801452636719
Training/4868.png,-0.041801452636719
Training/4869.png,-0.041801452636719
Training/4870.png,-0.041801452636719
Training/4871.png,-0.041801452636719
Training/4872.png,-0.041801452636719
Training/4873.png,-0.041801452636719
Training/4874.png,-0.041801452636719
Training/4875.png,-0.041801452636719
Training/4876.png,-0.041801452636719
Training/4877.png,-0.041801452636719
Training/4878.png,-0.041801452636719
Training/4879.png,-0.041801452636719
Training/4880.png,-0.041801452636719
Training/4881.png,-0.041801452636719
Training/4882.png,-0.041801452636719
Training/4883.png,-0.041801452636719
Training/4884.png,-0.041801452636719
Training/4885.png,-0.041801452636719
Training/4886.png,-0.041801452636719
Training/4887.png,-0.041801452636719
Training/4888.png,-0.041801452636719
Training/4889.png,-0.041801452636719
Training/4890.png,-0.041801452636719
Training/4891.png,-0.041801452636719
Training/4892.png,-0.041801452636719
Training/4893.png,-0.041801452636719
Training/4894.png,-0.041801452636719
Training/4895.png,-0.041801452636719
Training/4896.png,-0.041801452636719
Training/4897.png,-0.041801452636719
Training/4898.png,-0.041801452636719
Training/4899.png,-0.041801452636719
Training/4900.png,-0.041801452636719
Training/4901.png,-0.041801452636719
Training/4902.png,-0.041801452636719
Training/4903.png,-0.041801452636719
Training/4904.png,-0.041801452636719
Training/4905.png,-0.041801452636719
Training/4906.png,-0.041801452636719
Training/4907.png,-0.041801452636719
Training/4908.png,-0.041801452636719
Training/4909.png,-0.041801452636719
Training/4910.png,-0.041801452636719
Training/4911.png,-0.041801452636719
Training/4912.png,-0.041801452636719
Training/4913.png,-0.041801452636719
Training/4914.png,-0.041801452636719
Training/4915.png,-0.041801452636719
Training/4916.png,-0.041801452636719
Training/4917.png,-0.041801452636719
Training/4918.png,-0.041801452636719
Training/4919.png,-0.041801452636719
Training/4920.png,-0.041801452636719
Training/4921.png,-0.041801452636719
Training/4922.png,-0.041801452636719
Training/4923.png,-0.041801452636719
Training/4924.png,-0.041801452636719
Training/4925.png,-0.041801452636719
Training/4926.png,-0.041801452636719
Training/4927.png,-0.041801452636719
Training/4928.png,-0.041801452636719
Training/4929.png,-0.041801452636719
Training/4930.png,-0.041801452636719
Training/4931.png,-0.041801452636719
Training/4932.png,-0.041801452636719
Training/4933.png,-0.041801452636719
Training/4934.png,-0.041801452636719
Training/4935.png,-0.041801452636719
Training/4936.png,-0.041801452636719
Training/4937.png,-0.041801452636719
Training/4938.png,-0.041801452636719
Training/4939.png,-0.041801452636719
Training/4940.png,-0.041801452636719
Training/4941.png,-0.04364013671875
Training/4942.png,-0.046012878417969
Training/4943.png,-0.05206298828125
Training/4944.png,-0.05206298828125
Training/4945.png,-0.05206298828125
Training/4946.png,-0.05206298828125
Training/4947.png,-0.05206298828125
Training/4948.png,-0.05206298828125
Training/4949.png,-0.05206298828125
Training/4950.png,-0.05206298828125
Training/4951.png,-0.05206298828125
Training/4952.png,-0.05206298828125
Training/4953.png,-0.05206298828125
Training/4954.png,-0.05206298828125
Training/4955.png,-0.05206298828125
Training/4956.png,-0.05206298828125
Training/4957.png,-0.05206298828125
Training/4958.png,-0.05206298828125
Training/4959.png,-0.05206298828125
Training/4960.png,-0.05206298828125
Training/4961.png,-0.05206298828125
Training/4962.png,-0.05206298828125
Training/4963.png,-0.05206298828125
Training/4964.png,-0.049957275390625
Training/4965.png,-0.049957275390625
Training/4966.png,-0.049957275390625
Training/4967.png,-0.049957275390625
Training/4968.png,-0.049957275390625
Training/4969.png,-0.049957275390625
Training/4970.png,-0.049957275390625
Training/4971.png,-0.049957275390625
Training/4972.png,-0.049957275390625
Training/4973.png,-0.049957275390625
Training/4974.png,-0.049957275390625
Training/4975.png,-0.049957275390625
Training/4976.png,-0.049957275390625
Training/4977.png,-0.049957275390625
Training/4978.png,-0.049957275390625
Training/4979.png,-0.049957275390625
Training/4980.png,-0.049957275390625
Training/4981.png,-0.049957275390625
Training/4982.png,-0.049957275390625
Training/4983.png,-0.049957275390625
Training/4984.png,-0.049957275390625
Training/4985.png,-0.049957275390625
Training/4986.png,-0.049957275390625
Training/4987.png,-0.049957275390625
Training/4988.png,-0.049957275390625
Training/4989.png,-0.049957275390625
Training/4990.png,-0.049957275390625
Training/4991.png,-0.049957275390625
Training/4992.png,-0.049957275390625
Training/4993.png,-0.049957275390625
Training/4994.png,-0.049957275390625
Training/4995.png,-0.049957275390625
Training/4996.png,-0.049957275390625
Training/4997.png,-0.049957275390625
Training/4998.png,-0.049957275390625
Training/4999.png,-0.049957275390625
Training/5000.png,-0.049957275390625
Training/5001.png,-0.049957275390625
Training/5002.png,-0.049957275390625
Training/5003.png,-0.049957275390625
Training/5004.png,-0.049957275390625
Training/5005.png,-0.049957275390625
Training/5006.png,-0.049957275390625
Training/5007.png,-0.049957275390625
Training/5008.png,-0.049957275390625
Training/5009.png,-0.049957275390625
Training/5010.png,-0.049957275390625
Training/5011.png,-0.049957275390625
Training/5012.png,-0.049957275390625
Training/5013.png,-0.049957275390625
Training/5014.png,-0.049957275390625
Training/5015.png,-0.049957275390625
Training/5016.png,-0.049957275390625
Training/5017.png,-0.049957275390625
Training/5018.png,-0.051803588867188
Training/5019.png,-0.051803588867188
Training/5020.png,-0.051803588867188
Training/5021.png,-0.051803588867188
Training/5022.png,-0.051803588867188
Training/5023.png,-0.051803588867188
Training/5024.png,-0.051803588867188
Training/5025.png,-0.054435729980469
Training/5026.png,-0.058380126953125
Training/5027.png,-0.062065124511719
Training/5028.png,-0.065223693847656
Training/5029.png,-0.067329406738281
Training/5030.png,-0.068649291992188
Training/5031.png,-0.069175720214844
Training/5032.png,-0.069435119628906
Training/5033.png,-0.0697021484375
Training/5034.png,-0.0697021484375
Training/5035.png,-0.070228576660156
Training/5036.png,-0.070228576660156
Training/5037.png,-0.069961547851563
Training/5038.png,-0.069435119628906
Training/5039.png,-0.06890869140625
Training/5040.png,-0.068382263183594
Training/5041.png,-0.068122863769531
Training/5042.png,-0.068122863769531
Training/5043.png,-0.068122863769531
Training/5044.png,-0.068122863769531
Training/5045.png,-0.068382263183594
Training/5046.png,-0.068649291992188
Training/5047.png,-0.068649291992188
Training/5048.png,-0.06890869140625
Training/5049.png,-0.06890869140625
Training/5050.png,-0.068649291992188
Training/5051.png,-0.06890869140625
Training/5052.png,-0.068649291992188
Training/5053.png,-0.068649291992188
Training/5054.png,-0.068382263183594
Training/5055.png,-0.068382263183594
Training/5056.png,-0.068649291992188
Training/5057.png,-0.068382263183594
Training/5058.png,-0.068649291992188
Training/5059.png,-0.068382263183594
Training/5060.png,-0.068382263183594
Training/5061.png,-0.068382263183594
Training/5062.png,-0.068382263183594
Training/5063.png,-0.068382263183594
Training/5064.png,-0.068382263183594
Training/5065.png,-0.068649291992188
Training/5066.png,-0.068649291992188
Training/5067.png,-0.068649291992188
Training/5068.png,-0.068649291992188
Training/5069.png,-0.068649291992188
Training/5070.png,-0.068649291992188
Training/5071.png,-0.068649291992188
Training/5072.png,-0.068649291992188
Training/5073.png,-0.06890869140625
Training/5074.png,-0.06890869140625
Training/5075.png,-0.06890869140625
Training/5076.png,-0.0697021484375
Training/5077.png,-0.073646545410156
Training/5078.png,-0.081016540527344
Training/5079.png,-0.08575439453125
Training/5080.png,-0.093917846679688
Training/5081.png,-0.094703674316406
Training/5082.png,-0.094970703125
Training/5083.png,-0.094970703125
Training/5084.png,-0.094970703125
Training/5085.png,-0.094703674316406
Training/5086.png,-0.094703674316406
Training/5087.png,-0.094703674316406
Training/5088.png,-0.094703674316406
Training/5089.png,-0.094970703125
Training/5090.png,-0.094970703125
Training/5091.png,-0.095230102539063
Training/5092.png,-0.095230102539063
Training/5093.png,-0.094970703125
Training/5094.png,-0.094970703125
Training/5095.png,-0.094970703125
Training/5096.png,-0.094703674316406
Training/5097.png,-0.094703674316406
Training/5098.png,-0.094703674316406
Training/5099.png,-0.094970703125
Training/5100.png,-0.094970703125
Training/5101.png,-0.094970703125
Training/5102.png,-0.094703674316406
Training/5103.png,-0.094703674316406
Training/5104.png,-0.094703674316406
Training/5105.png,-0.094703674316406
Training/5106.png,-0.094703674316406
Training/5107.png,-0.094970703125
Training/5108.png,-0.094970703125
Training/5109.png,-0.094703674316406
Training/5110.png,-0.094703674316406
Training/5111.png,-0.094970703125
Training/5112.png,-0.094970703125
Training/5113.png,-0.094970703125
Training/5114.png,-0.094970703125
Training/5115.png,-0.094703674316406
Training/5116.png,-0.094703674316406
Training/5117.png,-0.094703674316406
Training/5118.png,-0.094703674316406
Training/5119.png,-0.094970703125
Training/5120.png,-0.094970703125
Training/5121.png,-0.094970703125
Training/5122.png,-0.094970703125
Training/5123.png,-0.094970703125
Training/5124.png,-0.094970703125
Training/5125.png,-0.094970703125
Training/5126.png,-0.094703674316406
Training/5127.png,-0.094970703125
Training/5128.png,-0.094970703125
Training/5129.png,-0.094970703125
Training/5130.png,-0.094970703125
Training/5131.png,-0.094970703125
Training/5132.png,-0.094970703125
Training/5133.png,-0.094970703125
Training/5134.png,-0.094970703125
Training/5135.png,-0.094703674316406
Training/5136.png,-0.094703674316406
Training/5137.png,-0.094970703125
Training/5138.png,-0.094703674316406
Training/5139.png,-0.094703674316406
Training/5140.png,-0.094703674316406
Training/5141.png,-0.094444274902344
Training/5142.png,-0.094703674316406
Training/5143.png,-0.094703674316406
Training/5144.png,-0.095230102539063
Training/5145.png,-0.094970703125
Training/5146.png,-0.094970703125
Training/5147.png,-0.094703674316406
Training/5148.png,-0.094703674316406
Training/5149.png,-0.094703674316406
Training/5150.png,-0.094970703125
Training/5151.png,-0.094970703125
Training/5152.png,-0.094970703125
Training/5153.png,-0.094970703125
Training/5154.png,-0.094970703125
Training/5155.png,-0.094970703125
Training/5156.png,-0.094970703125
Training/5157.png,-0.094970703125
Training/5158.png,-0.094970703125
Training/5159.png,-0.094444274902344
Training/5160.png,-0.094444274902344
Training/5161.png,-0.094703674316406
Training/5162.png,-0.094444274902344
Training/5163.png,-0.088653564453125
Training/5164.png,-0.088127136230469
Training/5165.png,-0.086807250976563
Training/5166.png,-0.086021423339844
Training/5167.png,-0.084701538085938
Training/5168.png,-0.084701538085938
Training/5169.png,-0.081283569335938
Training/5170.png,-0.07733154296875
Training/5171.png,-0.068122863769531
Training/5172.png,-0.064437866210938
Training/5173.png,-0.056800842285156
Training/5174.png,-0.045486450195313
Training/5175.png,-0.042327880859375
Training/5176.png,-0.03521728515625
Training/5177.png,-0.028640747070313
Training/5178.png,-0.024955749511719
Training/5179.png,-0.0191650390625
Training/5180.png,-0.0191650390625
Training/5181.png,-0.016792297363281
Training/5182.png,-0.016792297363281
Training/5183.png,-0.016792297363281
Training/5184.png,-0.016792297363281
Training/5185.png,-0.016792297363281
Training/5186.png,-0.016792297363281
Training/5187.png,-0.016792297363281
Training/5188.png,-0.016792297363281
Training/5189.png,-0.016792297363281
Training/5190.png,-0.016792297363281
Training/5191.png,-0.016792297363281
Training/5192.png,-0.016792297363281
Training/5193.png,-0.016792297363281
Training/5194.png,-0.016792297363281
Training/5195.png,-0.016792297363281
Training/5196.png,-0.016792297363281
Training/5197.png,-0.016792297363281
Training/5198.png,-0.016792297363281
Training/5199.png,-0.016792297363281
Training/5200.png,-0.016792297363281
Training/5201.png,-0.016792297363281
Training/5202.png,-0.016792297363281
Training/5203.png,-0.016792297363281
Training/5204.png,-0.016792297363281
Training/5205.png,-0.016792297363281
Training/5206.png,-0.016792297363281
Training/5207.png,-0.016792297363281
Training/5208.png,-0.016792297363281
Training/5209.png,-0.016792297363281
Training/5210.png,-0.016792297363281
Training/5211.png,-0.016792297363281
Training/5212.png,-0.016792297363281
Training/5213.png,-0.016792297363281
Training/5214.png,-0.016792297363281
Training/5215.png,-0.016792297363281
Training/5216.png,-0.016792297363281
Training/5217.png,-0.016792297363281
Training/5218.png,-0.016792297363281
Training/5219.png,-0.016792297363281
Training/5220.png,-0.016792297363281
Training/5221.png,-0.016792297363281
Training/5222.png,-0.016792297363281
Training/5223.png,-0.016792297363281
Training/5224.png,-0.016792297363281
Training/5225.png,-0.016792297363281
Training/5226.png,-0.016792297363281
Training/5227.png,-0.016792297363281
Training/5228.png,-0.016792297363281
Training/5229.png,-0.016792297363281
Training/5230.png,-0.016792297363281
Training/5231.png,-0.016792297363281
Training/5232.png,-0.016792297363281
Training/5233.png,-0.016792297363281
Training/5234.png,-0.016792297363281
Training/5235.png,-0.016792297363281
Training/5236.png,-0.016792297363281
Training/5237.png,-0.016792297363281
Training/5238.png,-0.01495361328125
Training/5239.png,-0.01495361328125
Training/5240.png,-0.012580871582031
Training/5241.png,-0.010215759277344
Training/5242.png,0
Training/5243.png,0
Training/5244.png,0
Training/5245.png,0
Training/5246.png,0
Training/5247.png,0.010581970214844
Training/5248.png,0.036109924316406
Training/5249.png,0.044273376464844
Training/5250.png,0.048484802246094
Training/5251.png,0.052696228027344
Training/5252.png,0.053749084472656
Training/5253.png,0.054008483886719
Training/5254.png,0.054275512695313
Training/5255.png,0.054008483886719
Training/5256.png,0.054008483886719
Training/5257.png,0.053482055664063
Training/5258.png,0.05242919921875
Training/5259.png,0.050849914550781
Training/5260.png,0.045326232910156
Training/5261.png,0.041900634765625
Training/5262.png,0.030319213867188
Training/5263.png,0.022422790527344
Training/5264.png,0.01531982421875
Training/5265.png,0.010841369628906
Training/5266.png,0.010841369628906
Training/5267.png,0.010841369628906
Training/5268.png,0
Training/5269.png,0
Training/5270.png,0
Training/5271.png,0
Training/5272.png,0
Training/5273.png,0
Training/5274.png,0
Training/5275.png,0
Training/5276.png,0
Training/5277.png,0
Training/5278.png,0
Training/5279.png,0
Training/5280.png,0
Training/5281.png,0
Training/5282.png,0
Training/5283.png,0
Training/5284.png,0
Training/5285.png,0
Training/5286.png,0
Training/5287.png,0
Training/5288.png,0
Training/5289.png,0
Training/5290.png,0
Training/5291.png,0
Training/5292.png,0
Training/5293.png,0
Training/5294.png,0
Training/5295.png,0
Training/5296.png,0
Training/5297.png,0
Training/5298.png,0
Training/5299.png,0
Training/5300.png,0
Training/5301.png,0
Training/5302.png,0
Training/5303.png,0
Training/5304.png,0
