center,left,right,steering,throttle,reverse,speed
dataset_images/center_20240616_215313.jpg,dataset_images/left_20240616_215313.jpg,dataset_images/right_20240616_215313.jpg,0.0,30.0,0.0,0.002068512021667139
dataset_images/center_20240616_215313.jpg,dataset_images/left_20240616_215313.jpg,dataset_images/right_20240616_215313.jpg,0.0,30.0,0.0,0.0020684977195308974
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684851591136013
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684740761972554
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684690418189826
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684599392146205
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068455860835715
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684486331414235
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684426180913595
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.00206844005022978
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684377633818853
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068435745534225
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068433982283743
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684324569618614
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684300436796628
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068428338787874
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684271637612106
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684267200999076
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684263451985338
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684257310141355
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068425462136621
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684249464180357
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684244193060553
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068424145899959
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068423587524811
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684233107306628
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068422789483555
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684223505889943
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684221749625352
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068421928178388
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684218261965695
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684218534952558
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684219718557747
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684221276691807
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684222624962017
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068422305338367
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684223246973483
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684222796861634
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684222126085717
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684219949263457
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068421691285233
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684213487230296
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684210244157376
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684208869410315
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068420691265209
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068420641555424
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068420648311025
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684207904790963
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068421038428266
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068421342426339
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068421642040107
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684218777084523
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684219560417843
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068422002179229
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684219896286247
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684219310889607
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068421722495733
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.002068421426295279
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684210978452232
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684207987468986
dataset_images/center_20240616_215314.jpg,dataset_images/left_20240616_215314.jpg,dataset_images/right_20240616_215314.jpg,0.0,30.0,0.0,0.0020684205849353134
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420523229083
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684205040001147
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684205469552186
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684206224161057
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420853790914
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421151640797
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684214566778223
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421592675185
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684217976867283
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684218562868023
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684218810400868
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684218251781944
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684216395302343
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684213586711245
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684210356361086
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420877426753
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420605146219
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420504067624
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684203956847394
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684204260063817
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684204919432176
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684207084580913
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684209994653708
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421307131369
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421447927571
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684216683541055
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421772227021
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421772688519
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684217379864614
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421570823423
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684214461989415
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421144219482
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420981309338
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420670303986
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684205370971776
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420346711194
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684202985068434
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684202850712375
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420362686
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420449566929
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684206974836707
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684208460015788
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684210011682994
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.00206842115519719
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421300351218
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684215356399074
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684216600228658
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684216479723116
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421590004175
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684215003989146
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421244465648
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420928329954
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420611804017
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420354782539
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420205624751
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684201810728243
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684202370819266
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684203145322545
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.0020684205486194776
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068420847265138
dataset_images/center_20240616_215315.jpg,dataset_images/left_20240616_215315.jpg,dataset_images/right_20240616_215315.jpg,0.0,30.0,0.0,0.002068421151184568
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684214000632178
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684214876402836
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421544244379
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684215669206424
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.00206842150705028
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684214270757697
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421318195995
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684210355169158
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684208752218486
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684205547266614
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684202847519773
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684201161696226
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684200801992557
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684201147393388
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684202795905045
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684204014529
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684206935679943
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684210006835864
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684212618701215
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684214251002085
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684214573099347
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421350837093
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684212506145608
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421124888857
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684208218148975
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684204989041043
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684203492866635
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068420109159969
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684199836766546
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684199957163893
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684201415081065
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684203913656483
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684205402879104
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684208490658125
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684211212414604
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684213026593203
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.00206842134699189
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421356739745
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421271579903
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421180486337
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068421062254044
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684209224993595
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.00206842076789405
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684204440952077
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684202904176084
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.00206842003591232
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684199472056743
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684198675234968
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068419927098044
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684201129555694
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684203876539763
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.00206842054163094
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684206965295364
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.002068420844568432
dataset_images/center_20240616_215316.jpg,dataset_images/left_20240616_215316.jpg,dataset_images/right_20240616_215316.jpg,0.0,30.0,0.0,0.0020684209783095537
